ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
5.796236902009641589e+00,1.563470946016360017e+02,1.567111928668336077e+04,8.408831552008217969e+00,3.337757766108135229e+02,5.716137008993040354e+02,1.754842473350754517e+01,7.440270156034495130e+01,2.483643396889421595e+00,1.000000000000000000e+00
5.039673103915175645e+00,1.544183296387872133e+02,2.302754975933531750e+04,7.759843399542576847e+00,4.227690683261633922e+02,4.903327614715601044e+02,1.772838903756110085e+01,6.950852573109636978e+01,4.864866409455395058e+00,1.000000000000000000e+00
6.163519015359364417e+00,1.857903173427264960e+02,3.728252249023743207e+04,8.240831774349723915e+00,3.337757766108135229e+02,4.111835886977136738e+02,1.616205859332006867e+01,8.493140177637781107e+01,3.477244889243602088e+00,1.000000000000000000e+00
6.339142826418308729e+00,1.674197105969618349e+02,1.636415940915783540e+04,8.095991371989015306e+00,3.123940785189842018e+02,3.725116274171838882e+02,2.188708769454644099e+01,9.106635624934006046e+01,3.355765016309722348e+00,1.000000000000000000e+00
7.610672776453959898e+00,1.936618704986033208e+02,2.051162083191808051e+04,6.654331842184067369e+00,3.337757766108135229e+02,3.945954059103582381e+02,1.431938421271354400e+01,3.949726395871697093e+01,5.404817647950803661e+00,1.000000000000000000e+00
5.782079033854954808e+00,2.004047947221295942e+02,2.536612068689038279e+04,9.270066162696256384e+00,3.337757766108135229e+02,5.255329651390580921e+02,1.067551752918933516e+01,5.408109391932219268e+01,5.059361568255061670e+00,1.000000000000000000e+00
6.451503543212321112e+00,1.795289254041975653e+02,7.990891467648894832e+03,6.196876489722599857e+00,3.772698410872411046e+02,3.865417614408622171e+02,1.543451342453658981e+01,7.499251991228921099e+01,6.307678472047721030e+00,1.000000000000000000e+00
7.080794504276835433e+00,1.795780945472839676e+02,4.759128318329640751e+04,8.097301682725360550e+00,3.337757766108135229e+02,5.488705101620910227e+02,1.380007075087229396e+01,5.821980042520740284e+01,3.685592896383759864e+00,1.000000000000000000e+00
6.920448700069692372e+00,1.963194012601677230e+02,3.925118212911576120e+04,8.493784319811613415e+00,3.173823145872657392e+02,4.875043680201829943e+02,1.469784452771040151e+01,4.175372740593408594e+01,4.498818335873909113e+00,1.000000000000000000e+00
6.549187601426584848e+00,2.129221414949658993e+02,1.923601249492606803e+04,7.960190043633311952e+00,3.337757766108135229e+02,4.243980267319668087e+02,1.258704787408231596e+01,4.958557271874300199e+01,4.190311120790964239e+00,1.000000000000000000e+00
6.393231344918925529e+00,1.858361581971574878e+02,1.725811403487726420e+04,7.329998902332110156e+00,3.301321385039769325e+02,3.264270547180903463e+02,1.165039339336340163e+01,4.764001392430701287e+01,3.644388127352012674e+00,1.000000000000000000e+00
6.100245391092999903e+00,1.606082304842099688e+02,1.388680971347749437e+04,7.542775331563175811e+00,3.666887947456830261e+02,4.499482865278257577e+02,1.872285988661741030e+01,6.439052126130528109e+01,2.174898198676531003e+00,1.000000000000000000e+00
6.359431309855632541e+00,2.082030205731444994e+02,2.334717270988484961e+04,9.000395497752293750e+00,3.337757766108135229e+02,3.365856104328580614e+02,1.417390622925677235e+01,6.639629294676802829e+01,3.636494910947968062e+00,1.000000000000000000e+00
6.272474990901286240e+00,1.902007131276958489e+02,1.464220554000517404e+04,9.734512546383284004e+00,3.990529411395514217e+02,4.485682597789128749e+02,1.655717663463286726e+01,7.443538861922169758e+01,4.612535780383917761e+00,1.000000000000000000e+00
7.080794504276835433e+00,1.612503305675179490e+02,2.346922086693207893e+04,8.392832050577808900e+00,3.337757766108135229e+02,4.487879639198399104e+02,1.383627997678496335e+01,7.020673965682607331e+01,3.600220437757200020e+00,1.000000000000000000e+00
7.493843860854462413e+00,1.973312909110431974e+02,2.667839287873852300e+04,7.198434575553270598e+00,2.698923466967780200e+02,3.755030624410300675e+02,1.313491662507641422e+01,6.959080593173351303e+01,3.819946559684697540e+00,1.000000000000000000e+00
7.635264692162479605e+00,2.050676314017523509e+02,1.779637463835743256e+04,7.156737918080303018e+00,3.068002861322345893e+02,3.705610270216996582e+02,1.748681506937310814e+01,3.292072035573430355e+01,3.948303516353240727e+00,1.000000000000000000e+00
9.097617417474694435e+00,2.638241201772130466e+02,3.841305708961671917e+04,7.634362144497115921e+00,2.749590279476016690e+02,4.372635313203312535e+02,1.828588210301529671e+01,7.451256519402812728e+01,5.473663248895655364e+00,1.000000000000000000e+00
8.040144167343296289e+00,2.248634819797547664e+02,6.879764653372923021e+03,8.136930576288463612e+00,4.189550102706044754e+02,3.609576787634873085e+02,1.240591315209735512e+01,7.321799019374033435e+01,3.986459812349238074e+00,1.000000000000000000e+00
7.296908882387335815e+00,1.490794957561743104e+02,1.593142922559761610e+04,6.550096293006814285e+00,2.760132734412326272e+02,3.679048021033115106e+02,1.472305527788250856e+01,6.263444890401288490e+01,4.671448182615176137e+00,1.000000000000000000e+00
8.226808034294990080e+00,1.912786805505674010e+02,1.647219230927151511e+04,6.863927057915164553e+00,3.337757766108135229e+02,3.549262268283151798e+02,1.518364552382979582e+01,6.341678671446479143e+01,2.188701843356384735e+00,1.000000000000000000e+00
8.014183072060873769e+00,2.441200977671223598e+02,3.056676750405395433e+04,7.714446559672638593e+00,3.079874583188545785e+02,3.099304282029631281e+02,2.264159792641538260e+01,6.157846145092754853e+01,3.417076198948817645e+00,1.000000000000000000e+00
9.252893397357359717e+00,2.360987858057546873e+02,1.285534623817745160e+04,5.784975793149856216e+00,2.762863048240160992e+02,3.299227653683522021e+02,1.260907668376239599e+01,5.561776001110365542e+01,3.566434730432753053e+00,1.000000000000000000e+00
7.288112706816172626e+00,2.166124748935841637e+02,1.897998169199736731e+04,7.668510397528325306e+00,3.589786197167675255e+02,3.846949552357044695e+02,1.416360693457022357e+01,5.331304554858022016e+01,3.626989960403898205e+00,1.000000000000000000e+00
4.865444268085012069e+00,1.144638998421950333e+02,3.285848309646260896e+04,7.473070208285623295e+00,3.653011352096191331e+02,5.333032206134924991e+02,1.615159980857202981e+01,4.564738762541709605e+01,5.070254359377525333e+00,1.000000000000000000e+00
4.762828659328944170e+00,1.532970184052645095e+02,2.277753206949807645e+04,6.841720702011132360e+00,3.337757766108135229e+02,5.227362329958129976e+02,1.578550896656605573e+01,8.612861265369573971e+01,2.471786245060302090e+00,1.000000000000000000e+00
5.141506876714266205e+00,1.119940275170517054e+02,1.128863471837802354e+04,5.841749874042525548e+00,3.892256728839607263e+02,3.152296649504816060e+02,1.298247562073510153e+01,8.115923927984623276e+01,4.510578266177086348e+00,1.000000000000000000e+00
4.886379803626396345e+00,1.593179721842128060e+02,3.863330516883610835e+04,8.370179299170629861e+00,3.758991685935278042e+02,4.480508658299423814e+02,1.682061517732626044e+01,5.918318960874478307e+01,3.227849086219344077e+00,1.000000000000000000e+00
9.454119448104636447e+00,2.248171317663407933e+02,2.137996392740642477e+04,5.407691662106037356e+00,2.276656352846314348e+02,4.316130013390234126e+02,1.577233380829835596e+01,5.203384490115085725e+01,4.058626010301900067e+00,1.000000000000000000e+00
7.000523220722731033e+00,2.194426396843776672e+02,2.601213027778126343e+04,6.280886804932883649e+00,3.952413289704521162e+02,4.833198806937969039e+02,1.953863511401050346e+01,4.686138394611809588e+01,4.333688587372011014e+00,1.000000000000000000e+00
8.323982150124747292e+00,2.622185852767776169e+02,2.129282875462119046e+04,7.076944002447285165e+00,3.503257358347887020e+02,5.387922673434368335e+02,1.768465463277817662e+01,7.234381220534353929e+01,4.153782657266313905e+00,1.000000000000000000e+00
6.643158712135614152e+00,1.889135411469536052e+02,3.287382002171568456e+04,6.791509363412848721e+00,3.338488418801131274e+02,3.365615010470075390e+02,1.470681031372208736e+01,6.784484886059036057e+01,4.562197671215201922e+00,1.000000000000000000e+00
7.080794504276835433e+00,2.082045307343121863e+02,1.783530901289280155e+04,8.930329974650806690e+00,3.512149623715737334e+02,2.782606083658910734e+02,1.020834445169305127e+01,5.224851658027645129e+01,5.709690240551308804e+00,1.000000000000000000e+00
6.758656470581755116e+00,1.903372799418264947e+02,2.066645315947120253e+04,6.783660242388362072e+00,3.337757766108135229e+02,4.846087110686153778e+02,9.784776715189536844e+00,8.669545110842312852e+01,2.743890221761156045e+00,1.000000000000000000e+00
8.628893415492303376e+00,1.866377118589591078e+02,1.368807433890705579e+04,6.289036105400297672e+00,2.543588011679382532e+02,3.927068863553570850e+02,1.238763298264012747e+01,5.315076473573193283e+01,3.071350370794228901e+00,1.000000000000000000e+00
9.794717848521511172e+00,2.544250663746342411e+02,1.249055827605842933e+04,5.992480374252228792e+00,2.911972605332963440e+02,5.760460834739301390e+02,1.166529700245456347e+01,8.069821421798687311e+01,2.807129774600524819e+00,1.000000000000000000e+00
5.376078292034361716e+00,1.855404778027723580e+02,3.602640155635119299e+04,9.649943357503717678e+00,3.434866326741927196e+02,3.475650664630821325e+02,1.400444880634256606e+01,6.639629294676802829e+01,3.629250321506011900e+00,1.000000000000000000e+00
5.603325960876688328e+00,2.078971871822034814e+02,3.687355798910286831e+04,7.631345800124248235e+00,4.046729208683249794e+02,5.114375201166876082e+02,1.351523572579736765e+01,8.534558485499429992e+01,3.900421361125485653e+00,1.000000000000000000e+00
8.592417714156251662e+00,2.286760356652675910e+02,3.301347977434918721e+04,8.172356270228677388e+00,3.337757766108135229e+02,3.285584399484512801e+02,1.712815458555701298e+01,6.639629294676802829e+01,3.701287941822626326e+00,1.000000000000000000e+00
7.266781485544793640e+00,1.782577102462834091e+02,2.746868170696173183e+04,6.043959345191263210e+00,3.143906280806605764e+02,4.006249873071891443e+02,1.366532797218235373e+01,8.713187298667233449e+01,3.919827044957809647e+00,1.000000000000000000e+00
8.064652809050983251e+00,2.148166809992844719e+02,2.717289357293616922e+04,6.369175394060360595e+00,2.534812279229546448e+02,4.902803525532352751e+02,1.245883036899926033e+01,6.539948446652211089e+01,3.324112614301095725e+00,1.000000000000000000e+00
7.080794504276835433e+00,2.222687210999229137e+02,1.840659417557245615e+04,8.183988309256264415e+00,3.337757766108135229e+02,3.954487992297591177e+02,9.475981380426732770e+00,7.985232988199214788e+01,3.710957539945140216e+00,1.000000000000000000e+00
6.336456502432508131e+00,1.856800040248280368e+02,2.592726543187953939e+04,8.199318452874493346e+00,3.218176616454779264e+02,4.909724264608487942e+02,1.066579888960546718e+01,5.155230077952524681e+01,4.561219815198779060e+00,1.000000000000000000e+00
6.166348222926953504e+00,2.100865581013059114e+02,3.792290561590639118e+04,6.760220714847251955e+00,3.337757766108135229e+02,2.173583295783781182e+02,1.228923761380815449e+01,3.997809610287366411e+01,4.816304243581657651e+00,1.000000000000000000e+00
4.533399113632134991e+00,1.697352224871582393e+02,3.030185667439722238e+04,7.074906687460708277e+00,4.131021982650918289e+02,3.856561233063540044e+02,1.706049096237796903e+01,7.029333870434282971e+01,3.188640741905024001e+00,1.000000000000000000e+00
8.951652135487268680e+00,2.058923464305015614e+02,1.518932782203171155e+04,3.016032602671192997e+00,2.838676949765723521e+02,4.063091866023872853e+02,1.912582536011132106e+01,6.563932807742679643e+01,1.844371603696213668e+00,1.000000000000000000e+00
7.210773702067904800e+00,1.630472826892883518e+02,1.423041913076545643e+04,7.352940592070559944e+00,3.240957261250192687e+02,4.415240883349250112e+02,9.793010099981870553e+00,8.991991551782551539e+01,4.462408040870791126e+00,1.000000000000000000e+00
4.238282524808328233e+00,1.348895096410136034e+02,2.934484447648613059e+04,8.180874177915136158e+00,3.512373616477444784e+02,4.024271738298040191e+02,1.242737774909579684e+01,8.376265318703804041e+01,3.787425889312188154e+00,1.000000000000000000e+00
8.264090516352203153e+00,2.165518870292924873e+02,2.355693435327334737e+04,5.830685294230829818e+00,3.335005378051932894e+02,4.508574914603333923e+02,8.667720302268037358e+00,3.980417883432762949e+01,3.410510715568160656e+00,1.000000000000000000e+00
7.893312711115428648e+00,2.203483202741255127e+02,1.444428959802145255e+04,8.037399953697514476e+00,3.001521720359128835e+02,3.390660714717250244e+02,1.842363370432155989e+01,6.700909816601725311e+01,4.097360116401124408e+00,1.000000000000000000e+00
4.855587760461033575e+00,1.457903698736801061e+02,1.490525591183240795e+04,9.829674656014388390e+00,3.926674818123875070e+02,4.592880370931416678e+02,1.044659031424168916e+01,5.228948387836278044e+01,4.697153025520577785e+00,1.000000000000000000e+00
5.230453969096886979e+00,1.520941694104668045e+02,2.479072459945520677e+04,6.308729513316849058e+00,3.889980794979730945e+02,3.079180751015998680e+02,1.259419659204814934e+01,5.162521310778333117e+01,3.695615111792666330e+00,1.000000000000000000e+00
7.017295398626637315e+00,1.701324464969580674e+02,2.016934425193036077e+04,5.216280115807191642e+00,3.782269707780927774e+02,5.127684389301343799e+02,1.550599202579201119e+01,6.462494420932050332e+01,4.899611272468954226e+00,1.000000000000000000e+00
4.941972156828115637e+00,1.667104404552164851e+02,1.980641130322932804e+04,8.031864862891307411e+00,4.261575185722384731e+02,3.520390921282105978e+02,1.549688693398360329e+01,6.860840186648572114e+01,5.076146746327639292e+00,1.000000000000000000e+00
9.638222268227195855e+00,2.264702151138878889e+02,3.073968908540190023e+04,6.849401308758588769e+00,3.337757766108135229e+02,2.782514236583365346e+02,1.372888315561152872e+01,6.926812043734148006e+01,4.614369673533872174e+00,1.000000000000000000e+00
7.337399849697424870e+00,1.767534995888614731e+02,1.854349936235436689e+04,7.127077798121801422e+00,2.783611769257740320e+02,4.279306866458344984e+02,1.477300487975253418e+01,8.568083615159244459e+01,4.981833942925026903e+00,1.000000000000000000e+00
7.080794504276835433e+00,2.410669288661024439e+02,2.265671462481106573e+04,7.293822808555946224e+00,3.337757766108135229e+02,3.156043274084115069e+02,1.640480525001282786e+01,4.613918260282824235e+01,3.735204450885166061e+00,1.000000000000000000e+00
7.080794504276835433e+00,1.816301495910099959e+02,2.266513852758725625e+04,7.221067920014276886e+00,3.337757766108135229e+02,5.218735150665893343e+02,1.098542158541442859e+01,7.612635152600500987e+01,3.291942872866418401e+00,1.000000000000000000e+00
8.257596524670312021e+00,2.084041656372120030e+02,2.010902627037874117e+04,6.230581825397783824e+00,2.357709818536181956e+02,5.280686584836522570e+02,1.441077824613415537e+01,7.498493714472873251e+01,4.528574925440666199e+00,1.000000000000000000e+00
8.315267620031082885e+00,2.297574460637894731e+02,1.507785034287747112e+04,7.053503328651694382e+00,3.337757766108135229e+02,4.469549100852281072e+02,1.219509385826938797e+01,7.752343001886976026e+01,4.128525360832596469e+00,1.000000000000000000e+00
7.080794504276835433e+00,1.147335449715345987e+02,1.367799404000126924e+04,9.981200455815903538e+00,4.418267766286999745e+02,5.240003551721019903e+02,1.138485847173194365e+01,7.115328465919002099e+01,3.293848374019272995e+00,1.000000000000000000e+00
7.171593554534840820e+00,2.502252965083333720e+02,2.243102698688917371e+04,7.697674850198626295e+00,3.337757766108135229e+02,4.627669762065740997e+02,7.923397634082959939e+00,7.969776399691365043e+01,4.622736110297429590e+00,1.000000000000000000e+00
6.941278904431053220e+00,1.808177220459076295e+02,1.543313483691206784e+04,7.140121953336555194e+00,3.255158572423616192e+02,4.808785435518914824e+02,2.030233655224180112e+01,6.152068662046166025e+01,4.178959771570964321e+00,1.000000000000000000e+00
7.080794504276835433e+00,2.569363777094221746e+02,1.376633078904263675e+04,5.083865924715690987e+00,2.903110336034737315e+02,3.849065162454193683e+02,1.773152320082959932e+01,5.835485588526140077e+01,3.979296866688401657e+00,1.000000000000000000e+00
6.888547603133791775e+00,1.796324754737838134e+02,3.072229823264939114e+04,6.579328071104776576e+00,2.848857433176287941e+02,3.934931552922740821e+02,7.701010153564823213e+00,6.329358452094327703e+01,2.901432044137744803e+00,1.000000000000000000e+00
6.833111018596162545e+00,1.786580736754133909e+02,3.146119675997045124e+04,7.942857153382790081e+00,3.025353706368912867e+02,4.150974384997247739e+02,1.937032847258376478e+01,6.639629294676802829e+01,3.021573595219320119e+00,1.000000000000000000e+00
8.247958056143684047e+00,1.955395359053908919e+02,2.832716733816442138e+04,5.378285961181125785e+00,2.812298526036668136e+02,5.886991933996938542e+02,1.807693775303482653e+01,7.079303618129347342e+01,4.723230705859027267e+00,1.000000000000000000e+00
8.922379799883824347e+00,2.786194481933763427e+02,2.196347600337560289e+04,8.105638488191750923e+00,3.340536927244952494e+02,3.858747994925712987e+02,8.803475286549144130e+00,6.639629294676802829e+01,5.821825990151661578e+00,1.000000000000000000e+00
7.356056778055438450e+00,2.347823015508065225e+02,3.140906397883702448e+04,7.395529682667800309e+00,2.835095825426213878e+02,4.287531035955449852e+02,2.216632099193452632e+01,8.739912189045668356e+01,4.549916839518295397e+00,1.000000000000000000e+00
7.080794504276835433e+00,1.684095247882622743e+02,2.614853787266998916e+04,9.030439938494691177e+00,4.243021224830131359e+02,4.453458752967511032e+02,1.067458248052417957e+01,5.187695476154836882e+01,3.893326831733836979e+00,1.000000000000000000e+00
9.752703226519839674e+00,2.696403780925447791e+02,1.019432541115760978e+04,7.978043983900789726e+00,2.980824622588364150e+02,5.800035335754573680e+02,1.256261489089427918e+01,5.135305213799345125e+01,3.422110474699092464e+00,1.000000000000000000e+00
6.844141767435719004e+00,1.843930426972979717e+02,4.140811482166175119e+04,6.459987321712143071e+00,3.337757766108135229e+02,3.980468042989609785e+02,1.316641575009748344e+01,6.889062012258368384e+01,3.412853174713618820e+00,1.000000000000000000e+00
6.910765112184391157e+00,2.420913382952180086e+02,7.764438021536858287e+03,8.045869831293803287e+00,4.406355091006932980e+02,4.879323102949239228e+02,1.837680200827514909e+01,4.530653878367940735e+01,4.340148944480579196e+00,1.000000000000000000e+00
8.801846045618930248e+00,2.054078250122927898e+02,1.312117194268945605e+04,6.701766574304422797e+00,2.634827277048108272e+02,3.992835622955295776e+02,1.890903520878692134e+01,6.796334191210314657e+01,4.031495952782075065e+00,1.000000000000000000e+00
6.283103588064353318e+00,2.368232144603418305e+02,2.618816217356126799e+04,9.364361167881959602e+00,3.285035150170476186e+02,4.708215689069791097e+02,1.635191150413214700e+01,6.891033739373978051e+01,2.663920733696861110e+00,1.000000000000000000e+00
6.354038110078230162e+00,2.272328953631341335e+02,1.617443373853090088e+04,7.567418625886672245e+00,4.112852513442516056e+02,3.555273068455246062e+02,9.969701406355568452e+00,8.249259499213462732e+01,4.935240394248477713e+00,1.000000000000000000e+00
5.928767339528974389e+00,1.920484203898032263e+02,1.924005820156024129e+04,8.986862677728771232e+00,4.001641609022350394e+02,4.592609613873423200e+02,9.893655008905000159e+00,5.215778716728636510e+01,3.592912289891954991e+00,1.000000000000000000e+00
6.823642006086906520e+00,1.703281720292672503e+02,1.405322067929699551e+04,8.120631350944179871e+00,3.337757766108135229e+02,5.440110745033850890e+02,1.354221283609217608e+01,7.722700303469508754e+01,3.386362671790524193e+00,1.000000000000000000e+00
7.342231249416263594e+00,1.981688042260984730e+02,3.527397622922740993e+04,5.268807203716697529e+00,3.004059237025969082e+02,4.481516693142082204e+02,1.238854859881342918e+01,6.274338338447184071e+01,4.261504364251519128e+00,1.000000000000000000e+00
7.146019716188289905e+00,1.959221016439450977e+02,2.244517330313360071e+04,6.652035492322160515e+00,3.337757766108135229e+02,4.844429648245640010e+02,1.236710920441208827e+01,5.753065851412411291e+01,5.393476357423515388e+00,1.000000000000000000e+00
5.089387791182688581e+00,1.479952710564725180e+02,3.965987689806039270e+04,8.424877818363992077e+00,3.337757766108135229e+02,4.987008895433158955e+02,1.494358480755278151e+01,8.425426403896128136e+01,3.054045200675671534e+00,1.000000000000000000e+00
8.594217251084952380e+00,2.281609006779620472e+02,2.970623422427142577e+04,5.924459987446994980e+00,2.571486503886936248e+02,5.178446739686019100e+02,1.596375189787141835e+01,5.295002327155223298e+01,4.489544793977930048e+00,1.000000000000000000e+00
8.149437297610587549e+00,2.202037345432257496e+02,2.397810768273246867e+04,7.384126121281198607e+00,3.604140049696167125e+02,4.618045481200602467e+02,1.336467687932588433e+01,1.033802099757958786e+02,4.949257360747264300e+00,1.000000000000000000e+00
9.271578532993324018e+00,2.740213909062186985e+02,3.888638767861532688e+04,8.045991282850062376e+00,2.440862569192537990e+02,5.046167925272964112e+02,1.598106765093217518e+01,6.232004847248626334e+01,3.549608409738088000e+00,1.000000000000000000e+00
7.021617480943761258e+00,2.032011966288235953e+02,1.235281110512952728e+04,6.845743996808342224e+00,3.808040539816352066e+02,4.356743930542932048e+02,1.450701311847717534e+01,6.823338555359370616e+01,3.855636250178683166e+00,1.000000000000000000e+00
7.833361001028910309e+00,2.493400530553223007e+02,1.339473160747919428e+04,8.341669769803285561e+00,3.931378719260449088e+02,4.436291232113895262e+02,1.098334419100712012e+01,7.664573393234751109e+01,4.270973138343060249e+00,1.000000000000000000e+00
6.643734375617576404e+00,2.024136378979380027e+02,1.411092096798820057e+04,8.754110049072282962e+00,3.409755587238000203e+02,2.910847438189946956e+02,1.595465453284708879e+01,6.436379306074661599e+01,3.920607408198088173e+00,1.000000000000000000e+00
6.761413709046803611e+00,2.165324979792263207e+02,3.215681943895496806e+04,8.723064211950990909e+00,3.436011043243784684e+02,5.263252137164720352e+02,2.031469146884694510e+01,6.052159303851468763e+01,4.350206872394595692e+00,1.000000000000000000e+00
7.243482154402432371e+00,1.969823785600005976e+02,2.977201924744964708e+04,6.497200835133998709e+00,3.337757766108135229e+02,3.223652373888966167e+02,1.415495478089917647e+01,5.065500083313960289e+01,4.763578511529136250e+00,1.000000000000000000e+00
7.990658238533358215e+00,2.112863423102826346e+02,2.695186265307632493e+04,7.510775726778455841e+00,3.337757766108135229e+02,6.380001822995924385e+02,1.394281238736687278e+01,6.939441775209287755e+01,3.160917458532662039e+00,1.000000000000000000e+00
7.612516822631868685e+00,2.254927927828144334e+02,1.481297064480180234e+04,7.982595216401366933e+00,3.566901736233829752e+02,3.410749245818516329e+02,1.499466235221131960e+01,5.589391550738454839e+01,2.939593471709479822e+00,1.000000000000000000e+00
6.080992868571668986e+00,1.824139919584596896e+02,3.132108242630960012e+04,7.624238583045930717e+00,3.187227507040344676e+02,4.984540986722840898e+02,1.139800689864875949e+01,8.128838220726161978e+01,2.091786839914147045e+00,1.000000000000000000e+00
7.888424514936055232e+00,2.695729132274827862e+02,1.576187136627985274e+04,8.173474687605615685e+00,3.337757766108135229e+02,4.908951089950268170e+02,7.025536232826709693e+00,7.850227063808655714e+01,2.998065930668415202e+00,1.000000000000000000e+00
6.658833571629886094e+00,1.823895591736442725e+02,1.682888059669600989e+04,7.071299151714211639e+00,3.558968904385734504e+02,4.346589810188075376e+02,1.661805277948525372e+01,6.941228382245832051e+01,3.969740440383512148e+00,1.000000000000000000e+00
7.080794504276835433e+00,2.083038325634386467e+02,2.349530748330565621e+04,5.800340045149273038e+00,2.749752795478833605e+02,4.653308561251104720e+02,5.980339205995620411e+00,5.720308921620829778e+01,3.210752658318472008e+00,1.000000000000000000e+00
7.222997560406463791e+00,1.795602903743578622e+02,2.131486978931212070e+04,5.864716708941701384e+00,3.337757766108135229e+02,4.355738877753307747e+02,1.187837049256114597e+01,7.939400834850553679e+01,3.966258509567032853e+00,1.000000000000000000e+00
7.080794504276835433e+00,1.947139680756034750e+02,4.061171331919785007e+04,7.423192116793419615e+00,2.903322859869326749e+02,5.176268878281726984e+02,1.634015866849159693e+01,7.209361000862352853e+01,3.125608700908854676e+00,1.000000000000000000e+00
6.427720560503043856e+00,1.668502367586339687e+02,1.221540908259904063e+04,7.696751399214669220e+00,3.762826172102235773e+02,3.527453698304618115e+02,2.013048258907150512e+01,6.673504403038288046e+01,2.904453399675597680e+00,1.000000000000000000e+00
5.023380783822836371e+00,1.369768790579856272e+02,1.504084147765532725e+04,7.588021340273934712e+00,4.099187017036169891e+02,4.548848090531005823e+02,1.424509138526326346e+01,7.198385140039265195e+01,4.477351412174476408e+00,1.000000000000000000e+00
7.080794504276835433e+00,1.920576610228389995e+02,2.579569363511920164e+04,6.116863367521830241e+00,3.189265640479061403e+02,5.090628334635237024e+02,1.393919324433733209e+01,8.431540019203418979e+01,3.789195950500150900e+00,1.000000000000000000e+00
8.163999617620284255e+00,1.952124952609584909e+02,2.741489912293792440e+04,5.412481384644464377e+00,2.317242247860626492e+02,5.296818065825520989e+02,1.242542601008733527e+01,6.999012794495473599e+01,3.673088093815569888e+00,1.000000000000000000e+00
7.080794504276835433e+00,2.028824294557031180e+02,1.750585273516872621e+04,7.104365818605476335e+00,3.105328366262615418e+02,4.292898954320751841e+02,1.795896801342900062e+01,7.858753831483234364e+01,3.537040784668470828e+00,1.000000000000000000e+00
5.272156458908083820e+00,1.817328769697700750e+02,1.901546827486608163e+04,9.013016217643194494e+00,4.467240161862169430e+02,3.900120033463213076e+02,1.110346653037379383e+01,6.382601001687256570e+01,4.063825853972671709e+00,1.000000000000000000e+00
6.903074330528871982e+00,2.069225043838871727e+02,1.794798811364064750e+04,7.048017331283494613e+00,3.337757766108135229e+02,6.019852229466272320e+02,1.177510971352876368e+01,5.817625506029296645e+01,4.473887010766567585e+00,1.000000000000000000e+00
7.466558357645269872e+00,2.128160295020545618e+02,1.667967362202794902e+04,5.436264151807440825e+00,3.666013443443686128e+02,3.589095885991457067e+02,6.134210409571039690e+00,4.665542922621281718e+01,4.991674870778567197e+00,1.000000000000000000e+00
7.397650662541773059e+00,2.600833845683140453e+02,2.673063533388497672e+04,8.076995435790266242e+00,3.611131994106312959e+02,3.764821710041305778e+02,1.784782710388077476e+01,1.014668252025460333e+02,3.078478787878822232e+00,1.000000000000000000e+00
7.080794504276835433e+00,1.549259717084474346e+02,3.003722162465193105e+04,5.796570971275746942e+00,2.520672671956170348e+02,3.117500192169766819e+02,1.390465229622850352e+01,7.753204198223717469e+01,4.113585030089657479e+00,1.000000000000000000e+00
7.080794504276835433e+00,2.263185803562270735e+02,1.846526504171556007e+04,6.026303861108889492e+00,3.586972301708840405e+02,3.669262934148978275e+02,1.026940171254733514e+01,6.115932665317411221e+01,3.406563199684920384e+00,1.000000000000000000e+00
5.539533690023869639e+00,2.007116811157374343e+02,2.102141825917060851e+04,9.827309049243364569e+00,3.905541558228885606e+02,4.373416552011855174e+02,1.495589040445645423e+01,6.716981626990822463e+01,3.755660187275042805e+00,1.000000000000000000e+00
7.376161138266741801e+00,1.991701598375518358e+02,1.718100881367748661e+04,6.602451653034367318e+00,3.880285172172496004e+02,3.573729312005271481e+02,1.694829245280857322e+01,7.588615989978185894e+01,4.010235393785233526e+00,1.000000000000000000e+00
9.318613915632228739e+00,3.173381240555825684e+02,2.449787393520710248e+04,7.597451675399670812e+00,3.571672167520998755e+02,4.765103844769183183e+02,1.203237710695174201e+01,6.859982978933555842e+01,4.642719286485373686e+00,1.000000000000000000e+00
6.701940911688224034e+00,1.687454144139532275e+02,1.717687895065498014e+04,6.390966016442870767e+00,3.306747286689320617e+02,4.049307262933356810e+02,1.082784022181487948e+01,5.211270715684217691e+01,4.179449580997948388e+00,1.000000000000000000e+00
5.547576263102941496e+00,1.826447362703144677e+02,2.741799804290246902e+04,9.586090231034175346e+00,3.785261414207784014e+02,5.966504951962747327e+02,1.156524202610188468e+01,7.887860429156441455e+01,4.448670726124141162e+00,1.000000000000000000e+00
9.001822865226587922e+00,2.635141882082594975e+02,1.537991276290246242e+04,6.473673832546810836e+00,3.550064259699502713e+02,5.616870033606197694e+02,2.204545659429084026e+01,6.151434190537671753e+01,3.976873452391297192e+00,1.000000000000000000e+00
9.130768886836287734e+00,2.667449592274032284e+02,9.929194809860886380e+03,6.011964238184744680e+00,3.521532144022424973e+02,5.428067817707313907e+02,1.097420736168243138e+01,6.578245304440500263e+01,4.771443754534464787e+00,1.000000000000000000e+00
4.077920470156396249e+00,1.858523263440592928e+02,9.975601333945940496e+03,1.075846439174303271e+01,3.337757766108135229e+02,3.078775710012889704e+02,9.702581290743012232e+00,6.436111582650107721e+01,4.789052053104890128e+00,1.000000000000000000e+00
